mel_spectrogram_path,video_path
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00374\00311_id00330_zCFFgGSIZ_s_faceswap_id00262_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00374\00311_id00330_zCFFgGSIZ_s_faceswap_id00262_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00374\00311_id00330_zCFFgGSIZ_s_faceswap_id00365_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00374\00311_id00330_zCFFgGSIZ_s_faceswap_id00365_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00374\00311_id00330_zCFFgGSIZ_s_faceswap_id00633_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00374\00311_id00330_zCFFgGSIZ_s_faceswap_id00633_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00374\00311_id00330_zCFFgGSIZ_s_faceswap_id03716_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00374\00311_id00330_zCFFgGSIZ_s_faceswap_id03716_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00374\00311_id00373_5NXv3Dxkd6E_id00234_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00374\00311_id00373_5NXv3Dxkd6E_id00234_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00374\00311_id00374_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00374\00311_id00374_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00374\00311_id00581_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00374\00311_id00581_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00374\00311_id00826_MYagwzy91Yk_id00813_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00374\00311_id00826_MYagwzy91Yk_id00813_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00374\00311_id00897_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00374\00311_id00897_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00374\00311_id01018_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00374\00311_id01018_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00374\00311_id03371_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00374\00311_id03371_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00379\00043_id00270_hoEQ70-sDME_id03371_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00379\00043_id00270_hoEQ70-sDME_id03371_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00379\00043_id00403_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00379\00043_id00403_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00379\00043_id00581_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00379\00043_id00581_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00379\00043_id00633_UXrTMta1EDM_faceswap_id00332_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00379\00043_id00633_UXrTMta1EDM_faceswap_id00332_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00379\00043_id00633_UXrTMta1EDM_faceswap_id01018_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00379\00043_id00633_UXrTMta1EDM_faceswap_id01018_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00379\00043_id00633_UXrTMta1EDM_id00325_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00379\00043_id00633_UXrTMta1EDM_id00325_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00379\00043_id00806_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00379\00043_id00806_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00379\00043_id03620_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00379\00043_id03620_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00395\00420_id00232_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00395\00420_id00232_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00395\00420_id00234_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00395\00420_id00234_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00395\00420_id00328_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00395\00420_id00328_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00395\00420_id00395_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00395\00420_id00395_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00395\00420_id00484_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00395\00420_id00484_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00395\00420_id00633_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00395\00420_id00633_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00395\00420_id00823_KgExwCvgrUk_faceswap_id00188_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00395\00420_id00823_KgExwCvgrUk_faceswap_id00188_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00395\00420_id00823_KgExwCvgrUk_faceswap_id00330_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00395\00420_id00823_KgExwCvgrUk_faceswap_id00330_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00395\00420_id00823_KgExwCvgrUk_faceswap_id00897_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00395\00420_id00823_KgExwCvgrUk_faceswap_id00897_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00395\00420_id00823_KgExwCvgrUk_id03589_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00395\00420_id00823_KgExwCvgrUk_id03589_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00403\00052_id00071_JU1cVINUTZA_id00806_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00403\00052_id00071_JU1cVINUTZA_id00806_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00403\00052_id00234_M3g5KRLJB60_faceswap_id01018_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00403\00052_id00234_M3g5KRLJB60_faceswap_id01018_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00403\00052_id00234_M3g5KRLJB60_id00434_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00403\00052_id00234_M3g5KRLJB60_id00434_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00403\00052_id00271_je6JSLqEEcw_id00581_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00403\00052_id00271_je6JSLqEEcw_id00581_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00403\00052_id00897_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00403\00052_id00897_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00403\00052_id03589_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00403\00052_id03589_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00403\00052_id03620_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00403\00052_id03620_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00403\00052_id03716_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00403\00052_id03716_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00434\00046_id00330_zCFFgGSIZ_s_faceswap_id00633_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00434\00046_id00330_zCFFgGSIZ_s_faceswap_id00633_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00434\00046_id00330_zCFFgGSIZ_s_faceswap_id00806_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00434\00046_id00330_zCFFgGSIZ_s_faceswap_id00806_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00434\00046_id00330_zCFFgGSIZ_s_id03716_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00434\00046_id00330_zCFFgGSIZ_s_id03716_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00434\00046_id00373_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00434\00046_id00373_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00434\00046_id00813_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00434\00046_id00813_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00434\00046_id00897_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00434\00046_id00897_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00434\00046_id03371_truKMXt8Dak_id00262_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00434\00046_id03371_truKMXt8Dak_id00262_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00484\00202_id00068_A7uFnQw--bY_id03589_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00484\00202_id00068_A7uFnQw--bY_id03589_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00484\00202_id00271_je6JSLqEEcw_id00330_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00484\00202_id00271_je6JSLqEEcw_id00330_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00484\00202_id00328_ytKnCbJSEcU_id00374_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00484\00202_id00328_ytKnCbJSEcU_id00374_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00484\00202_id00496_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00484\00202_id00496_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00484\00202_id00569_gSynmpwioV4_id03716_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00484\00202_id00569_gSynmpwioV4_id03716_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00484\00202_id00581_7AxvP19LGKg_id03371_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00484\00202_id00581_7AxvP19LGKg_id03371_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00484\00202_id00806_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00484\00202_id00806_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00491\00122_id00188_e-vm5FB3idA_id00325_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00491\00122_id00188_e-vm5FB3idA_id00325_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00491\00122_id00234_M3g5KRLJB60_id00374_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00491\00122_id00234_M3g5KRLJB60_id00374_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00491\00122_id00234_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00491\00122_id00234_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00491\00122_id00373_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00491\00122_id00373_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00491\00122_id00403_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00491\00122_id00403_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00491\00122_id00496_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00491\00122_id00496_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00491\00122_id00591_1Jo8xElXQMs_id00581_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00491\00122_id00591_1Jo8xElXQMs_id00581_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00491\00122_id00633_UXrTMta1EDM_faceswap_id03620_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00491\00122_id00633_UXrTMta1EDM_faceswap_id03620_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00491\00122_id00633_UXrTMta1EDM_faceswap_id03716_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00491\00122_id00633_UXrTMta1EDM_faceswap_id03716_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00491\00122_id01002_eQTviHjyISo_id03371_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00491\00122_id01002_eQTviHjyISo_id03371_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00491\00122_id03371_truKMXt8Dak_id00633_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00491\00122_id03371_truKMXt8Dak_id00633_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00495\00027_id00068_A7uFnQw--bY_id00634_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00495\00027_id00068_A7uFnQw--bY_id00634_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00495\00027_id00373_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00495\00027_id00373_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00495\00027_id00395_wM5kGJfTtEM_faceswap_id00330_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00495\00027_id00395_wM5kGJfTtEM_faceswap_id00330_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00495\00027_id00395_wM5kGJfTtEM_faceswap_id00496_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00495\00027_id00395_wM5kGJfTtEM_faceswap_id00496_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00495\00027_id00395_wM5kGJfTtEM_faceswap_id03651_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00495\00027_id00395_wM5kGJfTtEM_faceswap_id03651_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00495\00027_id00395_wM5kGJfTtEM_id03589_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00495\00027_id00395_wM5kGJfTtEM_id03589_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00495\00027_id00403_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00495\00027_id00403_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00495\00027_id00434_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00495\00027_id00434_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00495\00027_id00581_7AxvP19LGKg_id00897_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00495\00027_id00581_7AxvP19LGKg_id00897_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00495\00027_id00634_z5t9oJizDQg_id00262_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00495\00027_id00634_z5t9oJizDQg_id00262_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00495\00027_id01002_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00495\00027_id01002_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00495\00027_id01018_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00495\00027_id01018_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00495\00027_id03941_SsYtP8Ze88Q_id03371_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00495\00027_id03941_SsYtP8Ze88Q_id03371_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00496\00015_id00373_5NXv3Dxkd6E_id00806_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00496\00015_id00373_5NXv3Dxkd6E_id00806_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00496\00015_id00813_dKs9CWJIkSI_id00897_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00496\00015_id00813_dKs9CWJIkSI_id00897_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00569\00239_0_id00330_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00569\00239_0_id00330_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00569\00239_0_id00491_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00569\00239_0_id00491_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00569\00239_0_id03589_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00569\00239_0_id03589_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00569\00239_0_id03816_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00569\00239_0_id03816_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00569\00239_1_id00262_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00569\00239_1_id00262_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00569\00239_1_id03716_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00569\00239_1_id03716_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00569\00239_id00188_e-vm5FB3idA_id00373_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00569\00239_id00188_e-vm5FB3idA_id00373_wavtolip.mp4
C:\Personal\df\data_preprocessing\fakeavceleb_audio\FakeVideo_FakeAudio\Caucasian (European)\women\id00569\00239_id00332_wavtolip.png,C:\Personal\df\Data\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00569\00239_id00332_wavtolip.mp4
